               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.050166,            0.023102,            0.015829,             0.62536,             0.42657,             0.47664,              0.2582,            0.065104,            0.031039,            0.023866,            0.004522,            0.004522,            0.004522
                 168,            0.050492,            0.024305,            0.013337,             0.57547,             0.43566,             0.47773,             0.23464,            0.065712,            0.031078,             0.02406,            0.004489,            0.004489,            0.004489
                 169,            0.046847,            0.020883,            0.013687,             0.55024,             0.43212,             0.46119,             0.27141,            0.063158,            0.031202,            0.024072,            0.004456,            0.004456,            0.004456
                 170,            0.051006,             0.02294,            0.014906,             0.50765,              0.4416,             0.47202,             0.23645,            0.068018,            0.030365,            0.024082,            0.004423,            0.004423,            0.004423
                 171,            0.051655,             0.01952,            0.017705,             0.56162,             0.46121,             0.48131,              0.2782,            0.064755,            0.029861,            0.023936,             0.00439,             0.00439,             0.00439
                 172,            0.045079,             0.01636,            0.011521,              0.5677,             0.43923,             0.47933,             0.25009,            0.065106,            0.030239,            0.023927,            0.004357,            0.004357,            0.004357
                 173,            0.049012,            0.020302,            0.012573,             0.56495,             0.45163,             0.47701,             0.25755,            0.065162,            0.030855,            0.024122,            0.004324,            0.004324,            0.004324
                 174,            0.050408,            0.022035,            0.014359,             0.53377,             0.43394,             0.46174,             0.25339,            0.067287,            0.030542,            0.024259,            0.004291,            0.004291,            0.004291
                 175,             0.04714,            0.018334,            0.012875,             0.55269,             0.44121,             0.48411,             0.25572,            0.065297,            0.030453,            0.024429,            0.004258,            0.004258,            0.004258
                 176,            0.049689,            0.020356,            0.014791,             0.57208,             0.43854,             0.47365,              0.2576,            0.064166,            0.031109,            0.024434,            0.004225,            0.004225,            0.004225
                 177,            0.048689,            0.024186,            0.015522,             0.56669,             0.43768,             0.47758,             0.25834,            0.064209,            0.031198,            0.024322,            0.004192,            0.004192,            0.004192
                 178,            0.046032,            0.019042,            0.012328,             0.56452,             0.46121,             0.48384,             0.23686,            0.067053,            0.030762,            0.024255,            0.004159,            0.004159,            0.004159
                 179,            0.046397,            0.017454,            0.012499,             0.55733,             0.45768,              0.4753,             0.26507,            0.064859,            0.031003,            0.024147,            0.004126,            0.004126,            0.004126
                 180,            0.048473,            0.018903,            0.014344,             0.56414,             0.46604,             0.47949,             0.24555,            0.065556,            0.031348,            0.024231,            0.004093,            0.004093,            0.004093
                 181,            0.049472,            0.023381,            0.015227,             0.56688,             0.47862,             0.48167,             0.25152,            0.065899,            0.030962,            0.024285,             0.00406,             0.00406,             0.00406
                 182,             0.04684,             0.02109,            0.014109,             0.58826,             0.46267,             0.46992,             0.25768,            0.064865,            0.031334,            0.024118,            0.004027,            0.004027,            0.004027
                 183,            0.045642,            0.019796,            0.013453,             0.56397,             0.45861,             0.47396,             0.23592,            0.066367,            0.030564,            0.023972,            0.003994,            0.003994,            0.003994
                 184,            0.051425,            0.025415,            0.015138,             0.58523,             0.44082,              0.4799,             0.26729,            0.063908,             0.03104,            0.024068,            0.003961,            0.003961,            0.003961
                 185,             0.04789,            0.020694,             0.01358,             0.56849,             0.45672,             0.48049,              0.2613,            0.065161,            0.030594,            0.024204,            0.003928,            0.003928,            0.003928
                 186,             0.04655,            0.017436,            0.014892,             0.52313,             0.46121,             0.48457,             0.26487,             0.06362,            0.031473,             0.02423,            0.003895,            0.003895,            0.003895
                 187,            0.048151,             0.02037,            0.014226,             0.50754,             0.44859,             0.47401,              0.2701,            0.063919,            0.031289,            0.024269,            0.003862,            0.003862,            0.003862
                 188,            0.046161,            0.022873,            0.013086,             0.52782,             0.45711,             0.47305,             0.26427,            0.064651,            0.031478,            0.024276,            0.003829,            0.003829,            0.003829
                 189,            0.044871,            0.018742,            0.013501,             0.53789,              0.4443,             0.47491,             0.26693,            0.064308,            0.031606,            0.024101,            0.003796,            0.003796,            0.003796
                 190,            0.049208,            0.021568,             0.01559,             0.53818,             0.45212,              0.4687,             0.25093,               0.066,            0.031447,             0.02412,            0.003763,            0.003763,            0.003763
                 191,             0.05008,            0.022126,             0.01294,             0.54716,             0.45768,             0.47877,             0.26555,            0.063861,            0.031873,            0.023955,             0.00373,             0.00373,             0.00373
                 192,            0.047509,            0.018989,            0.014239,             0.53302,             0.45414,             0.47989,              0.2616,            0.064054,            0.032124,            0.023871,            0.003697,            0.003697,            0.003697
                 193,            0.047931,            0.020927,            0.013306,             0.54099,             0.48119,             0.49233,             0.28258,            0.063311,            0.031923,            0.023711,            0.003664,            0.003664,            0.003664
                 194,            0.045503,            0.019298,            0.012401,             0.55114,             0.45445,             0.48051,              0.2664,            0.064492,            0.031459,            0.023673,            0.003631,            0.003631,            0.003631
                 195,            0.048732,            0.021825,            0.015391,             0.54552,             0.46181,             0.49012,             0.27791,            0.063675,            0.031555,            0.023716,            0.003598,            0.003598,            0.003598
                 196,             0.04841,            0.021195,            0.014518,             0.52301,             0.45414,             0.48225,             0.26121,            0.064886,            0.031184,            0.023786,            0.003565,            0.003565,            0.003565
                 197,            0.049907,            0.021944,            0.014698,             0.54499,             0.47357,             0.48684,             0.26836,            0.064352,            0.030689,            0.023851,            0.003532,            0.003532,            0.003532
                 198,            0.046321,            0.020292,            0.012348,             0.52073,             0.47768,             0.48798,             0.26261,            0.065715,            0.030491,            0.023807,            0.003499,            0.003499,            0.003499
                 199,            0.047089,            0.019646,            0.012424,             0.53736,             0.49785,             0.49254,             0.27618,            0.065145,            0.030102,            0.023838,            0.003466,            0.003466,            0.003466
                 200,            0.045816,            0.023231,             0.01335,             0.51893,              0.4797,             0.48762,             0.27066,            0.064175,            0.030644,            0.023855,            0.003433,            0.003433,            0.003433
                 201,            0.045918,            0.020542,            0.012307,             0.53839,             0.48797,             0.49694,             0.27131,            0.065548,            0.030098,            0.023808,              0.0034,              0.0034,              0.0034
                 202,            0.046507,             0.01852,            0.013203,             0.54891,              0.4819,             0.49254,             0.27566,            0.063298,            0.030588,             0.02379,            0.003367,            0.003367,            0.003367
                 203,            0.048954,            0.022297,            0.015712,              0.5559,             0.48043,             0.48877,             0.27206,            0.064008,            0.030463,            0.023877,            0.003334,            0.003334,            0.003334
                 204,            0.048087,            0.022154,             0.01472,             0.56083,              0.4763,             0.48452,             0.27175,            0.063671,            0.030891,            0.023911,            0.003301,            0.003301,            0.003301
                 205,             0.04778,            0.023882,            0.014042,             0.54962,             0.46543,              0.4833,              0.2732,              0.0634,            0.031134,             0.02395,            0.003268,            0.003268,            0.003268
                 206,            0.046512,            0.021737,            0.013428,             0.54325,             0.47248,             0.48139,             0.24915,            0.065369,            0.031198,               0.024,            0.003235,            0.003235,            0.003235
                 207,            0.046385,            0.020469,            0.012871,             0.56024,             0.44414,              0.4774,             0.26924,            0.064594,            0.031992,            0.024073,            0.003202,            0.003202,            0.003202
                 208,            0.045562,            0.019197,             0.01348,              0.5962,             0.45585,             0.47328,             0.25992,            0.065025,            0.031928,            0.024081,            0.003169,            0.003169,            0.003169
                 209,            0.046686,            0.020326,            0.015538,             0.59902,             0.45811,             0.47287,             0.26924,            0.065058,            0.031961,            0.024154,            0.003136,            0.003136,            0.003136
                 210,            0.044504,            0.017062,            0.012702,              0.6013,             0.44305,             0.46467,             0.26625,            0.066172,            0.032364,            0.024224,            0.003103,            0.003103,            0.003103
                 211,            0.049424,            0.023983,            0.016289,             0.59507,             0.44958,             0.46742,             0.27458,            0.065368,            0.032231,            0.024274,             0.00307,             0.00307,             0.00307
                 212,             0.04598,            0.022327,              0.0136,             0.58796,             0.44875,             0.47389,             0.26542,            0.064932,            0.031986,            0.024365,            0.003037,            0.003037,            0.003037
                 213,            0.047484,            0.020596,             0.01283,             0.59001,             0.44874,              0.4608,             0.25898,             0.06568,             0.03225,             0.02443,            0.003004,            0.003004,            0.003004
                 214,            0.046627,            0.023999,            0.013733,             0.58268,             0.44299,             0.45933,             0.26278,            0.064587,            0.032619,            0.024424,            0.002971,            0.002971,            0.002971
                 215,            0.043876,            0.020715,            0.012811,             0.60017,             0.46088,             0.47254,             0.25649,            0.064553,            0.033075,            0.024388,            0.002938,            0.002938,            0.002938
                 216,            0.043152,            0.019566,            0.013047,              0.5907,             0.44439,             0.48646,             0.25764,            0.065446,            0.032895,            0.024446,            0.002905,            0.002905,            0.002905
                 217,             0.04353,            0.016584,            0.011152,             0.59042,             0.46681,             0.48504,             0.26295,            0.066438,            0.033304,             0.02445,            0.002872,            0.002872,            0.002872
                 218,            0.047695,            0.020536,            0.013771,             0.58339,             0.47253,             0.48668,             0.26315,            0.065164,            0.033325,            0.024497,            0.002839,            0.002839,            0.002839
                 219,            0.048305,            0.019593,             0.01246,             0.57224,             0.46024,             0.48448,             0.25932,            0.065608,            0.032774,            0.024519,            0.002806,            0.002806,            0.002806
                 220,            0.046633,            0.018688,            0.013535,             0.57139,             0.47483,              0.4826,             0.26428,            0.064645,            0.033074,             0.02449,            0.002773,            0.002773,            0.002773
                 221,            0.046174,            0.022335,            0.014937,             0.60908,             0.46322,             0.48579,             0.26303,             0.06498,            0.032547,              0.0245,             0.00274,             0.00274,             0.00274
                 222,            0.044311,            0.020419,            0.012899,             0.60552,             0.46457,             0.48103,             0.26828,            0.064242,            0.032578,            0.024527,            0.002707,            0.002707,            0.002707
                 223,            0.049616,            0.025532,            0.016759,             0.60787,             0.46456,             0.48468,             0.27193,            0.064828,            0.032264,            0.024483,            0.002674,            0.002674,            0.002674
                 224,            0.048233,            0.021062,             0.01385,             0.60399,             0.45153,             0.47996,             0.27437,             0.06456,            0.032399,            0.024495,            0.002641,            0.002641,            0.002641
                 225,              0.0432,            0.019339,            0.012122,             0.59251,             0.46352,             0.48839,             0.27755,            0.064418,            0.032293,            0.024409,            0.002608,            0.002608,            0.002608
                 226,            0.042301,              0.0194,            0.012581,             0.59044,             0.46441,             0.48703,             0.27704,            0.064796,            0.032571,            0.024421,            0.002575,            0.002575,            0.002575
                 227,            0.047206,            0.021584,            0.014186,              0.6064,             0.47936,             0.49559,             0.26895,            0.065208,            0.032022,            0.024439,            0.002542,            0.002542,            0.002542
                 228,            0.044396,             0.01942,            0.012064,             0.59764,              0.4839,             0.49991,             0.26977,            0.064658,            0.032262,            0.024425,            0.002509,            0.002509,            0.002509
                 229,            0.046762,            0.019058,            0.012543,             0.60366,             0.47914,             0.49789,             0.27296,            0.065457,            0.032042,            0.024511,            0.002476,            0.002476,            0.002476
                 230,            0.049619,            0.023294,            0.015284,             0.60279,             0.47119,             0.49624,               0.285,            0.065074,            0.032493,              0.0245,            0.002443,            0.002443,            0.002443
                 231,            0.046399,            0.024245,            0.015163,             0.55857,             0.47858,              0.4884,             0.27339,            0.064556,            0.032468,            0.024526,             0.00241,             0.00241,             0.00241
                 232,            0.046442,            0.020026,            0.013577,             0.56873,             0.48628,             0.48784,             0.26486,            0.066039,             0.03211,            0.024611,            0.002377,            0.002377,            0.002377
                 233,             0.04748,            0.019904,            0.013855,             0.55817,             0.48199,             0.48621,             0.25509,            0.064902,            0.032186,            0.024697,            0.002344,            0.002344,            0.002344
                 234,            0.046596,            0.024541,            0.014343,             0.56771,             0.48339,             0.49047,             0.26896,            0.065147,            0.032102,            0.024644,            0.002311,            0.002311,            0.002311
                 235,            0.045376,            0.020131,            0.014346,             0.58615,             0.48206,             0.49632,             0.27296,            0.064633,            0.031901,            0.024631,            0.002278,            0.002278,            0.002278
                 236,            0.046165,            0.023855,            0.014787,             0.57613,             0.46045,             0.49113,              0.2718,            0.065892,            0.031661,            0.024603,            0.002245,            0.002245,            0.002245
                 237,            0.040818,            0.015282,           0.0098073,             0.59147,             0.47634,             0.49559,             0.26075,            0.066743,            0.031682,            0.024534,            0.002212,            0.002212,            0.002212
                 238,            0.041915,            0.015593,            0.010142,             0.59296,             0.47496,             0.49586,             0.26818,            0.065048,            0.032131,            0.024507,            0.002179,            0.002179,            0.002179
                 239,            0.045433,            0.020699,            0.012344,             0.58222,             0.47258,             0.49247,             0.26525,            0.065414,             0.03212,            0.024514,            0.002146,            0.002146,            0.002146
                 240,            0.042468,            0.016484,            0.011821,             0.55468,             0.46677,             0.48647,             0.26616,            0.065251,            0.032242,            0.024548,            0.002113,            0.002113,            0.002113
                 241,            0.043477,            0.019529,            0.012383,             0.54772,             0.46677,             0.48673,             0.27878,            0.064728,            0.032128,            0.024562,             0.00208,             0.00208,             0.00208
                 242,            0.043487,            0.021304,            0.014488,             0.52027,             0.46677,             0.47809,             0.26741,            0.064374,            0.032277,             0.02455,            0.002047,            0.002047,            0.002047
                 243,            0.041856,            0.016678,             0.01166,             0.53531,             0.47586,             0.49405,             0.28247,            0.064211,            0.032129,            0.024572,            0.002014,            0.002014,            0.002014
                 244,            0.043322,            0.019085,            0.013114,             0.57444,              0.4703,             0.50118,             0.28075,             0.06475,             0.03201,            0.024584,            0.001981,            0.001981,            0.001981
                 245,            0.043442,            0.020311,            0.012997,             0.55471,             0.47626,             0.50033,             0.27969,            0.063802,            0.032092,            0.024611,            0.001948,            0.001948,            0.001948
                 246,            0.045221,            0.024268,            0.014605,             0.54596,             0.46475,             0.49394,             0.27321,            0.064864,            0.031936,            0.024629,            0.001915,            0.001915,            0.001915
                 247,            0.044983,            0.020742,             0.01369,             0.54615,             0.49452,              0.4967,             0.28467,             0.06467,             0.03189,            0.024657,            0.001882,            0.001882,            0.001882
                 248,            0.046241,            0.026632,            0.014595,             0.55243,             0.49554,             0.49692,             0.27351,            0.065095,            0.031705,            0.024695,            0.001849,            0.001849,            0.001849
                 249,            0.042431,            0.020675,            0.014362,             0.54518,             0.48921,             0.50328,              0.2735,            0.064472,            0.031635,            0.024607,            0.001816,            0.001816,            0.001816
                 250,            0.043339,            0.020783,            0.013369,             0.54749,             0.48811,             0.50055,             0.26667,            0.065599,            0.031435,            0.024561,            0.001783,            0.001783,            0.001783
                 251,            0.043177,            0.018305,            0.011915,             0.60369,             0.47319,             0.49626,             0.27678,            0.064764,            0.031363,            0.024591,             0.00175,             0.00175,             0.00175
                 252,            0.042113,            0.022414,            0.011596,             0.57083,             0.48022,             0.49672,             0.26933,            0.065224,            0.031411,             0.02461,            0.001717,            0.001717,            0.001717
                 253,            0.048918,            0.020523,            0.015447,             0.56539,             0.47388,             0.49799,             0.27812,            0.064401,            0.031359,            0.024671,            0.001684,            0.001684,            0.001684
                 254,            0.040076,             0.01682,            0.010092,             0.57032,             0.48135,             0.50201,             0.28304,            0.065388,            0.031203,            0.024672,            0.001651,            0.001651,            0.001651
                 255,            0.046344,            0.025004,            0.014467,              0.5699,             0.47808,             0.49604,             0.27479,            0.065606,            0.031437,            0.024684,            0.001618,            0.001618,            0.001618
                 256,            0.042915,            0.016577,            0.011883,             0.54625,             0.48128,             0.49857,               0.282,            0.064388,            0.031302,            0.024793,            0.001585,            0.001585,            0.001585
                 257,            0.042143,            0.019543,            0.012432,             0.57371,              0.4801,             0.49837,              0.2747,            0.064227,            0.031199,            0.024856,            0.001552,            0.001552,            0.001552
                 258,            0.043971,            0.016043,            0.012602,              0.5848,             0.49047,             0.50578,             0.27058,            0.064873,            0.031073,            0.024837,            0.001519,            0.001519,            0.001519
                 259,            0.044949,             0.02189,            0.013628,             0.54667,             0.48919,             0.49889,             0.26672,            0.064665,            0.031127,             0.02487,            0.001486,            0.001486,            0.001486
                 260,            0.043805,            0.019076,            0.011968,             0.56899,             0.48364,             0.50061,             0.27301,            0.064353,            0.031175,            0.024918,            0.001453,            0.001453,            0.001453
                 261,            0.042288,            0.021348,            0.012082,             0.57296,             0.48635,             0.50252,             0.27293,            0.064334,            0.031104,            0.024905,             0.00142,             0.00142,             0.00142
                 262,            0.042548,            0.021102,            0.012476,             0.57762,             0.48108,             0.49813,             0.27359,            0.064173,            0.031193,            0.024884,            0.001387,            0.001387,            0.001387
                 263,            0.041978,            0.020239,            0.012444,              0.5886,             0.48093,              0.5016,             0.27437,            0.064383,            0.031177,            0.024763,            0.001354,            0.001354,            0.001354
                 264,            0.043421,            0.020004,            0.013293,             0.58875,              0.4809,             0.49977,             0.27743,            0.064018,            0.031341,            0.024714,            0.001321,            0.001321,            0.001321
                 265,            0.045703,            0.020188,            0.013926,             0.61146,             0.48519,             0.50549,             0.27962,            0.063951,            0.031243,            0.024615,            0.001288,            0.001288,            0.001288
                 266,             0.04502,            0.019368,            0.014302,             0.61901,             0.46899,             0.50074,             0.28132,            0.063759,            0.031327,              0.0246,            0.001255,            0.001255,            0.001255
                 267,             0.04315,            0.019376,            0.013511,             0.62643,             0.46815,             0.50006,             0.27621,            0.064206,            0.031436,            0.024643,            0.001222,            0.001222,            0.001222
                 268,            0.043259,            0.019958,             0.01204,             0.58656,             0.46472,             0.49666,             0.28097,            0.064068,            0.031434,            0.024635,            0.001189,            0.001189,            0.001189
                 269,            0.043896,            0.016595,            0.013067,                0.61,             0.45949,             0.49582,             0.28168,            0.063757,            0.031556,            0.024624,            0.001156,            0.001156,            0.001156
                 270,            0.046443,            0.025664,            0.015244,             0.62063,             0.46882,             0.50193,             0.28787,            0.063775,            0.031596,             0.02462,            0.001123,            0.001123,            0.001123
                 271,            0.044327,            0.019972,            0.013313,             0.59951,             0.47948,              0.5043,             0.28464,            0.063698,            0.031669,            0.024613,             0.00109,             0.00109,             0.00109
                 272,            0.042128,            0.018116,            0.011587,             0.58499,             0.46899,             0.50204,             0.28478,            0.063906,             0.03175,            0.024621,            0.001057,            0.001057,            0.001057
                 273,             0.04244,            0.016772,            0.011823,             0.58929,             0.47499,             0.50279,             0.28249,            0.063737,            0.031795,            0.024613,            0.001024,            0.001024,            0.001024
                 274,             0.04484,            0.023618,            0.014567,              0.5873,             0.47611,             0.50195,             0.27804,            0.063661,            0.031894,            0.024635,            0.000991,            0.000991,            0.000991
                 275,            0.044356,            0.022316,             0.01398,             0.59173,             0.47738,              0.5026,             0.27812,            0.063708,            0.032151,            0.024689,            0.000958,            0.000958,            0.000958
                 276,             0.04431,            0.016815,            0.014092,             0.58836,             0.47779,             0.50308,             0.27291,            0.063997,            0.032004,            0.024697,            0.000925,            0.000925,            0.000925
                 277,            0.044914,            0.023179,            0.014138,             0.57712,              0.4776,             0.50065,             0.27634,            0.063574,            0.032025,            0.024616,            0.000892,            0.000892,            0.000892
                 278,            0.044707,            0.024637,            0.014928,             0.59113,             0.47817,             0.50299,              0.2753,            0.063458,            0.031994,            0.024667,            0.000859,            0.000859,            0.000859
                 279,            0.041405,            0.016089,            0.012674,             0.57525,             0.48258,             0.49852,             0.27541,            0.063607,            0.031924,            0.024701,            0.000826,            0.000826,            0.000826
                 280,             0.04578,            0.016962,            0.011382,             0.59141,              0.4856,             0.50161,              0.2721,            0.063886,            0.032003,            0.024741,            0.000793,            0.000793,            0.000793
                 281,            0.042215,            0.017448,            0.013869,             0.59354,             0.48597,             0.49822,             0.26932,            0.063876,            0.031887,            0.024841,             0.00076,             0.00076,             0.00076
                 282,            0.041937,            0.018427,            0.011622,             0.59594,              0.4863,             0.50058,             0.28016,            0.063563,            0.031901,            0.024863,            0.000727,            0.000727,            0.000727
                 283,            0.040985,            0.019066,            0.012582,             0.58209,             0.48007,             0.49961,             0.28222,            0.063272,            0.031859,            0.024841,            0.000694,            0.000694,            0.000694
                 284,            0.040475,            0.015281,            0.012495,             0.59219,             0.48639,             0.50092,             0.27888,            0.063609,            0.031737,            0.024867,            0.000661,            0.000661,            0.000661
                 285,            0.043839,             0.01779,            0.013945,             0.59141,             0.48629,             0.49834,             0.27805,            0.063896,            0.031505,            0.024878,            0.000628,            0.000628,            0.000628
                 286,            0.042886,            0.018921,            0.012772,             0.58394,             0.47946,             0.49992,             0.28348,            0.063539,            0.031535,            0.024854,            0.000595,            0.000595,            0.000595
                 287,            0.045726,            0.023696,            0.014027,             0.58788,             0.47901,             0.49717,             0.28603,            0.063197,            0.031531,            0.024929,            0.000562,            0.000562,            0.000562
                 288,            0.040964,            0.017539,            0.011835,             0.58547,              0.4792,             0.49921,             0.28455,              0.0633,            0.031489,             0.02491,            0.000529,            0.000529,            0.000529
                 289,            0.042517,            0.020957,            0.013762,             0.56923,             0.48107,             0.49827,             0.28284,            0.063676,            0.031324,            0.024998,            0.000496,            0.000496,            0.000496
                 290,             0.04012,            0.016972,            0.012148,             0.56786,              0.4801,              0.4981,             0.28371,            0.063698,            0.031276,            0.025001,            0.000463,            0.000463,            0.000463
                 291,            0.046043,            0.022958,            0.014785,             0.57909,             0.47672,             0.49276,             0.27453,            0.063857,            0.031387,            0.024976,             0.00043,             0.00043,             0.00043
                 292,            0.042456,            0.019534,            0.012102,             0.58203,             0.48653,             0.49732,             0.27529,            0.063838,            0.031406,            0.025025,            0.000397,            0.000397,            0.000397
                 293,            0.045973,            0.018244,            0.014419,             0.58052,             0.48462,               0.498,             0.28063,              0.0636,            0.031358,            0.025062,            0.000364,            0.000364,            0.000364
                 294,            0.039041,            0.015736,            0.011454,             0.56631,             0.48359,             0.49642,              0.2836,            0.063444,            0.031381,            0.025047,            0.000331,            0.000331,            0.000331
                 295,            0.041388,            0.017446,            0.012092,             0.57892,             0.47595,             0.49504,             0.28487,            0.063323,            0.031359,            0.025059,            0.000298,            0.000298,            0.000298
                 296,            0.040425,            0.019815,            0.011232,             0.57989,             0.48521,             0.49938,             0.28328,            0.063411,            0.031413,            0.025058,            0.000265,            0.000265,            0.000265
                 297,             0.04199,            0.021016,            0.013116,             0.58597,             0.48733,             0.49812,             0.28093,            0.063404,            0.031485,            0.025093,            0.000232,            0.000232,            0.000232
                 298,            0.044558,             0.01986,            0.013222,             0.58295,             0.48495,              0.4978,             0.28029,            0.063423,             0.03154,            0.025138,            0.000199,            0.000199,            0.000199
                 299,            0.040735,            0.019287,            0.013095,             0.58291,             0.48495,             0.49562,             0.28253,            0.063495,            0.031563,            0.025158,            0.000166,            0.000166,            0.000166
