               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.047897,            0.023077,             0.01566,             0.54573,             0.44455,              0.4605,             0.25773,            0.066482,            0.030008,             0.02318,           0.0019315,           0.0019315,           0.0019315
                 165,             0.04927,            0.024092,            0.016414,             0.55687,             0.45364,             0.45785,             0.26239,             0.06679,            0.029975,            0.023073,            0.001882,            0.001882,            0.001882
                 166,            0.049793,            0.017086,            0.016947,             0.55896,             0.45364,             0.46948,             0.27301,            0.065396,            0.030066,            0.023036,           0.0018325,           0.0018325,           0.0018325
                 167,            0.047816,            0.022904,            0.015903,             0.54068,             0.44658,             0.46528,             0.26776,            0.065654,            0.029996,            0.022893,            0.001783,            0.001783,            0.001783
                 168,            0.047803,            0.024145,            0.013344,             0.55149,             0.45364,             0.46868,             0.25995,            0.066512,            0.029879,            0.022932,           0.0017335,           0.0017335,           0.0017335
                 169,            0.044833,            0.020592,            0.013772,             0.52852,             0.43545,             0.44599,             0.27234,            0.064792,            0.030011,            0.022893,            0.001684,            0.001684,            0.001684
                 170,            0.048474,            0.022836,            0.015047,              0.5401,             0.45175,             0.46273,              0.2614,            0.066281,              0.0299,            0.022902,           0.0016345,           0.0016345,           0.0016345
                 171,            0.050232,            0.019628,             0.01798,             0.55023,             0.45753,             0.45785,             0.26009,            0.065472,            0.029874,            0.022919,            0.001585,            0.001585,            0.001585
                 172,            0.043486,            0.016394,            0.011673,             0.55018,             0.45751,             0.46053,             0.25466,            0.065726,            0.029829,            0.022915,           0.0015355,           0.0015355,           0.0015355
                 173,            0.046013,            0.020421,            0.013038,             0.54196,               0.455,             0.46273,             0.26582,            0.065547,            0.030074,            0.022939,            0.001486,            0.001486,            0.001486
                 174,            0.048456,            0.022259,            0.014545,             0.52066,             0.46342,              0.4649,              0.2684,            0.065747,            0.029876,            0.022947,           0.0014365,           0.0014365,           0.0014365
                 175,            0.044781,             0.01844,            0.012909,              0.5535,             0.45163,             0.45831,             0.26778,            0.065292,            0.029682,            0.023041,            0.001387,            0.001387,            0.001387
                 176,            0.048197,            0.020429,            0.014944,             0.54105,             0.45652,             0.45526,              0.2757,            0.065218,            0.029697,            0.023081,           0.0013375,           0.0013375,           0.0013375
                 177,             0.04722,            0.024322,            0.015646,             0.54273,             0.47767,             0.46064,             0.27599,            0.065223,            0.029778,            0.023098,            0.001288,            0.001288,            0.001288
                 178,            0.043459,            0.018919,            0.012494,             0.53285,             0.47027,             0.45822,             0.26273,            0.065645,            0.029728,            0.023125,           0.0012385,           0.0012385,           0.0012385
                 179,            0.044544,            0.017722,            0.012689,             0.52691,             0.46475,             0.45701,             0.26552,             0.06527,            0.029834,            0.023157,            0.001189,            0.001189,            0.001189
                 180,            0.045872,            0.018948,            0.014701,             0.54341,             0.46475,             0.46134,             0.26819,            0.065103,            0.029968,            0.023167,           0.0011395,           0.0011395,           0.0011395
                 181,            0.047972,            0.023127,            0.015369,             0.55306,             0.46448,             0.45926,             0.26999,            0.065596,             0.02975,            0.023245,             0.00109,             0.00109,             0.00109
                 182,            0.044303,            0.021134,             0.01431,             0.55775,              0.4703,             0.45961,             0.26805,            0.065657,            0.029699,             0.02322,           0.0010405,           0.0010405,           0.0010405
                 183,            0.043703,            0.019758,            0.013716,             0.56006,             0.47345,             0.46833,             0.27139,            0.065903,            0.029597,            0.023327,            0.000991,            0.000991,            0.000991
                 184,            0.048198,             0.02521,            0.015387,             0.55946,             0.47439,             0.47228,             0.27404,            0.065806,            0.029546,            0.023312,           0.0009415,           0.0009415,           0.0009415
                 185,            0.046922,            0.020919,            0.013888,             0.54977,              0.4759,             0.47277,             0.26776,            0.065648,            0.029359,            0.023265,            0.000892,            0.000892,            0.000892
                 186,            0.044402,            0.017674,            0.015057,              0.5607,             0.47554,             0.47523,             0.27938,            0.064997,            0.029385,            0.023249,           0.0008425,           0.0008425,           0.0008425
                 187,            0.046155,            0.020493,            0.014411,             0.55006,             0.47649,             0.47627,             0.27189,            0.065397,            0.029321,            0.023314,            0.000793,            0.000793,            0.000793
                 188,            0.044535,            0.023176,            0.013275,             0.54887,             0.47008,             0.47267,             0.27272,            0.065331,            0.029389,            0.023385,           0.0007435,           0.0007435,           0.0007435
                 189,            0.043857,            0.019083,              0.0137,             0.56139,             0.47245,             0.47252,             0.27307,            0.065238,            0.029347,            0.023418,            0.000694,            0.000694,            0.000694
                 190,            0.046259,            0.021572,            0.015745,             0.55064,             0.47172,             0.47141,             0.27695,            0.065285,            0.029351,            0.023475,           0.0006445,           0.0006445,           0.0006445
                 191,            0.046089,            0.022284,            0.013284,             0.58386,             0.47204,             0.47588,             0.27411,            0.065326,            0.029382,            0.023506,            0.000595,            0.000595,            0.000595
                 192,            0.045922,            0.019222,            0.014242,             0.58152,             0.47318,             0.47864,             0.27947,            0.065345,            0.029455,             0.02355,           0.0005455,           0.0005455,           0.0005455
                 193,            0.045959,            0.021241,            0.013497,             0.58409,             0.46753,             0.47555,             0.27735,            0.065406,            0.029386,            0.023609,            0.000496,            0.000496,            0.000496
                 194,            0.042694,            0.019739,            0.012716,             0.58463,             0.46718,             0.47976,             0.27699,            0.065512,            0.029316,              0.0236,           0.0004465,           0.0004465,           0.0004465
                 195,            0.047028,            0.022168,            0.015634,             0.57562,              0.4621,             0.47802,             0.28047,            0.065315,            0.029298,            0.023602,            0.000397,            0.000397,            0.000397
                 196,            0.046932,            0.021601,            0.014926,             0.54819,             0.46328,             0.47448,             0.27828,            0.065348,            0.029236,            0.023591,           0.0003475,           0.0003475,           0.0003475
                 197,            0.048535,             0.02214,            0.014951,             0.55312,             0.46939,             0.47464,             0.27493,            0.065257,             0.02921,            0.023523,            0.000298,            0.000298,            0.000298
                 198,             0.04369,            0.020418,            0.012559,             0.55424,             0.46921,             0.47363,             0.27539,            0.065349,            0.029158,            0.023505,           0.0002485,           0.0002485,           0.0002485
                 199,            0.046145,            0.019926,            0.012785,             0.54414,             0.46314,             0.47384,             0.27711,            0.065253,            0.029173,            0.023451,            0.000199,            0.000199,            0.000199
