               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 166,            0.048701,            0.022935,            0.012629,             0.59522,             0.43232,             0.48433,             0.24205,            0.065749,            0.029517,            0.022587,            0.004555,            0.004555,            0.004555
                 167,             0.05368,            0.018553,            0.013992,             0.60296,             0.43806,             0.48613,             0.25551,            0.064548,            0.030658,            0.022598,            0.004522,            0.004522,            0.004522
                 168,            0.047531,            0.018779,            0.010829,             0.51952,             0.49271,             0.48437,             0.23992,            0.066862,            0.029775,            0.022588,            0.004489,            0.004489,            0.004489
                 169,            0.048779,            0.016505,            0.013619,             0.51883,             0.49794,             0.48997,             0.22458,            0.068024,            0.029914,              0.0225,            0.004456,            0.004456,            0.004456
                 170,            0.048299,            0.015226,             0.01166,             0.49966,              0.4729,             0.47654,             0.25564,            0.064064,            0.030261,            0.022583,            0.004423,            0.004423,            0.004423
                 171,            0.047629,            0.020577,             0.01441,             0.49416,             0.51677,             0.48116,             0.23656,            0.064554,            0.030516,              0.0228,             0.00439,             0.00439,             0.00439
                 172,            0.045284,            0.017348,            0.013709,             0.49709,             0.47253,             0.46596,             0.23661,            0.065699,            0.029934,            0.022647,            0.004357,            0.004357,            0.004357
                 173,            0.048552,            0.018792,            0.016832,             0.51658,             0.47709,             0.47681,             0.25331,             0.06436,            0.030283,            0.022753,            0.004324,            0.004324,            0.004324
                 174,            0.048481,            0.018298,            0.012004,             0.50673,              0.4601,             0.47289,              0.2446,             0.06631,            0.030879,            0.022811,            0.004291,            0.004291,            0.004291
                 175,            0.049133,            0.022804,            0.012479,             0.52471,             0.46787,             0.47503,             0.24762,            0.064649,            0.031468,            0.022838,            0.004258,            0.004258,            0.004258
                 176,             0.05137,            0.019263,            0.013933,             0.51823,             0.46928,             0.47965,             0.25169,            0.065469,            0.030627,             0.02271,            0.004225,            0.004225,            0.004225
                 177,             0.05029,            0.027371,            0.014104,             0.54782,             0.48576,             0.48069,             0.25548,            0.064639,            0.030359,            0.022437,            0.004192,            0.004192,            0.004192
                 178,            0.050183,            0.021338,            0.014805,             0.55628,             0.48566,             0.48788,             0.25289,             0.06507,            0.030068,            0.022182,            0.004159,            0.004159,            0.004159
                 179,            0.050447,            0.023569,            0.013432,             0.58401,             0.48919,             0.49912,             0.27082,            0.063767,            0.030061,            0.021969,            0.004126,            0.004126,            0.004126
                 180,            0.052083,            0.029567,            0.017282,             0.55912,             0.47475,              0.4898,             0.24945,            0.065783,            0.030268,            0.022016,            0.004093,            0.004093,            0.004093
                 181,            0.051676,            0.023179,            0.017144,             0.56519,             0.49882,             0.49793,             0.26289,            0.064025,            0.030353,            0.022378,             0.00406,             0.00406,             0.00406
                 182,            0.049498,            0.024698,            0.015152,             0.54866,             0.48793,             0.48828,             0.26541,            0.067241,            0.031215,            0.022558,            0.004027,            0.004027,            0.004027
                 183,            0.049966,            0.017852,            0.015789,             0.53733,              0.5003,             0.48168,             0.26043,            0.064963,            0.031274,            0.022986,            0.003994,            0.003994,            0.003994
                 184,            0.052759,            0.023719,            0.014189,             0.51033,             0.49272,             0.47942,             0.24889,            0.066139,            0.030275,            0.023175,            0.003961,            0.003961,            0.003961
                 185,            0.051328,            0.020242,            0.014712,              0.5672,             0.48919,             0.48378,              0.2698,            0.065246,            0.030058,            0.023122,            0.003928,            0.003928,            0.003928
                 186,            0.051751,            0.020906,            0.018995,             0.56779,             0.49294,              0.4919,             0.26241,            0.064595,            0.030077,            0.023207,            0.003895,            0.003895,            0.003895
                 187,            0.050137,            0.020671,            0.016296,             0.53903,             0.49193,             0.47539,             0.26309,            0.064095,            0.030149,            0.023248,            0.003862,            0.003862,            0.003862
                 188,            0.052162,            0.019813,            0.014708,             0.51818,             0.47419,             0.47322,             0.25513,            0.065821,            0.029792,            0.023111,            0.003829,            0.003829,            0.003829
                 189,            0.046416,            0.017486,            0.012203,             0.54207,             0.50118,             0.48111,              0.2637,             0.06527,            0.029824,            0.023158,            0.003796,            0.003796,            0.003796
                 190,            0.051083,            0.023095,            0.014948,             0.50072,             0.50566,             0.47564,             0.24897,             0.06514,            0.030665,            0.022997,            0.003763,            0.003763,            0.003763
                 191,            0.051735,             0.02303,            0.017159,             0.54549,             0.48503,             0.48316,             0.28019,            0.064732,            0.030223,            0.022916,             0.00373,             0.00373,             0.00373
                 192,            0.048164,            0.020591,            0.014376,             0.55487,             0.48353,              0.4897,             0.24069,            0.066238,            0.030464,            0.022854,            0.003697,            0.003697,            0.003697
                 193,            0.045272,            0.023174,            0.014168,              0.5705,             0.49823,              0.4891,             0.25631,            0.066436,            0.030177,            0.022719,            0.003664,            0.003664,            0.003664
                 194,            0.047246,             0.01644,            0.014699,               0.556,             0.51416,              0.4894,              0.2548,            0.065323,            0.030149,             0.02264,            0.003631,            0.003631,            0.003631
                 195,            0.049199,            0.016936,            0.015754,             0.56834,             0.49544,             0.49125,             0.24663,            0.065913,            0.029739,            0.022323,            0.003598,            0.003598,            0.003598
                 196,            0.044379,            0.018958,            0.011652,             0.57471,             0.50291,             0.49121,               0.263,            0.066061,            0.029593,            0.022234,            0.003565,            0.003565,            0.003565
                 197,            0.043855,            0.017011,            0.013902,             0.60518,             0.50205,                 0.5,             0.25633,            0.064713,             0.02919,             0.02214,            0.003532,            0.003532,            0.003532
                 198,             0.04187,             0.01225,            0.010275,             0.59432,               0.494,             0.49304,             0.26364,            0.066027,            0.029488,            0.022206,            0.003499,            0.003499,            0.003499
                 199,            0.043341,            0.015368,            0.011141,             0.59817,             0.49323,             0.48798,             0.25639,            0.064891,            0.030301,            0.022562,            0.003466,            0.003466,            0.003466
                 200,            0.046444,             0.01986,            0.015824,             0.58019,             0.46794,             0.48458,             0.25469,             0.06708,            0.029702,            0.022347,            0.003433,            0.003433,            0.003433
                 201,            0.049356,             0.02233,            0.014818,             0.57426,             0.49231,             0.49022,             0.26382,            0.065617,            0.029704,            0.022404,              0.0034,              0.0034,              0.0034
                 202,            0.045593,            0.017486,            0.014989,             0.60305,             0.49338,             0.50252,             0.25992,            0.064723,             0.02986,             0.02229,            0.003367,            0.003367,            0.003367
                 203,             0.04546,            0.019855,            0.014607,             0.61688,             0.48345,             0.49671,             0.26302,            0.063741,            0.029986,            0.022376,            0.003334,            0.003334,            0.003334
                 204,            0.048305,            0.024437,            0.015741,             0.60805,             0.46585,             0.49507,             0.24276,            0.065945,            0.030073,            0.022464,            0.003301,            0.003301,            0.003301
                 205,            0.043205,            0.015341,            0.012628,             0.59602,             0.45526,             0.48535,             0.25371,            0.064576,            0.030623,            0.022652,            0.003268,            0.003268,            0.003268
                 206,            0.045066,            0.019985,            0.013863,             0.57042,             0.47704,             0.48861,              0.2638,            0.063892,            0.030427,            0.022724,            0.003235,            0.003235,            0.003235
                 207,            0.044473,            0.021072,            0.012088,             0.56401,             0.44859,             0.47236,              0.2501,            0.063309,            0.030293,            0.022802,            0.003202,            0.003202,            0.003202
                 208,             0.04379,              0.0139,            0.009664,             0.57375,             0.46677,             0.48953,             0.23411,            0.065553,            0.030043,            0.022819,            0.003169,            0.003169,            0.003169
                 209,            0.044163,            0.015817,            0.010862,             0.56898,             0.46072,             0.48545,             0.25332,            0.063358,            0.030227,            0.022944,            0.003136,            0.003136,            0.003136
                 210,            0.042367,            0.016595,            0.010919,             0.58159,             0.47743,             0.49848,             0.25749,            0.064905,            0.030223,            0.022803,            0.003103,            0.003103,            0.003103
                 211,            0.043109,            0.017301,            0.011496,             0.57904,             0.46893,             0.48294,             0.24991,            0.063353,            0.030201,            0.022639,             0.00307,             0.00307,             0.00307
                 212,            0.043923,            0.015851,            0.011745,             0.59229,             0.46568,             0.49372,             0.25415,            0.062943,            0.030379,            0.022529,            0.003037,            0.003037,            0.003037
                 213,            0.042869,            0.018677,             0.01262,             0.58914,             0.46816,             0.49392,             0.26238,            0.063522,            0.030598,            0.022573,            0.003004,            0.003004,            0.003004
                 214,            0.047442,            0.020129,            0.012966,             0.59486,             0.46755,             0.50295,             0.25691,            0.064871,            0.030353,            0.022514,            0.002971,            0.002971,            0.002971
                 215,            0.050285,            0.025645,             0.01634,             0.59525,             0.47523,             0.50887,             0.27181,            0.063342,            0.030332,            0.022447,            0.002938,            0.002938,            0.002938
                 216,            0.043149,            0.018866,             0.01121,             0.60823,             0.47113,             0.50006,             0.25554,            0.062729,            0.030654,            0.022312,            0.002905,            0.002905,            0.002905
                 217,            0.044703,            0.019304,            0.013447,             0.62333,             0.47557,             0.49815,             0.26543,            0.063297,            0.030478,             0.02215,            0.002872,            0.002872,            0.002872
                 218,            0.042716,            0.019275,            0.011225,             0.57301,             0.45502,             0.47613,             0.25879,            0.062955,            0.030517,            0.022109,            0.002839,            0.002839,            0.002839
                 219,            0.042708,            0.016156,            0.013053,             0.56045,             0.47121,             0.46899,             0.25479,            0.063118,            0.030625,            0.022243,            0.002806,            0.002806,            0.002806
                 220,            0.047753,            0.021495,            0.015158,             0.60172,             0.49304,             0.48919,             0.24524,            0.064741,            0.030116,            0.022287,            0.002773,            0.002773,            0.002773
                 221,            0.048875,            0.024941,            0.013834,             0.59462,             0.48426,             0.48338,              0.2638,            0.062789,            0.030451,            0.022315,             0.00274,             0.00274,             0.00274
                 222,            0.049725,            0.028013,            0.015415,              0.6061,             0.49121,             0.49554,             0.27225,            0.063222,             0.03059,            0.022112,            0.002707,            0.002707,            0.002707
                 223,            0.047851,            0.020136,            0.015261,             0.57521,             0.46295,              0.4848,             0.27436,            0.062281,            0.030414,            0.021999,            0.002674,            0.002674,            0.002674
                 224,            0.043735,            0.018534,            0.011516,             0.57466,             0.48111,             0.49598,             0.25786,            0.064417,            0.029674,            0.021929,            0.002641,            0.002641,            0.002641
                 225,            0.045972,            0.014608,            0.013986,             0.58633,             0.47277,              0.5013,             0.26967,             0.06291,            0.030005,            0.021669,            0.002608,            0.002608,            0.002608
                 226,            0.045292,            0.016927,            0.012073,             0.58955,             0.47883,             0.48789,              0.2597,            0.063859,            0.029658,            0.021606,            0.002575,            0.002575,            0.002575
                 227,            0.041306,            0.019947,           0.0091214,             0.60809,             0.47514,             0.50177,             0.27841,            0.062955,            0.029862,            0.021458,            0.002542,            0.002542,            0.002542
                 228,            0.046281,            0.023031,            0.013641,              0.5975,             0.49171,             0.49943,             0.27625,            0.063175,            0.029476,            0.021488,            0.002509,            0.002509,            0.002509
                 229,            0.050346,            0.019794,            0.015946,             0.59271,             0.48321,             0.50425,             0.27455,             0.06338,             0.02925,            0.021398,            0.002476,            0.002476,            0.002476
                 230,            0.048733,            0.026766,            0.014404,             0.60497,             0.48418,             0.50345,             0.26223,            0.062918,            0.029645,            0.021427,            0.002443,            0.002443,            0.002443
                 231,            0.048617,            0.023639,            0.015694,             0.62648,             0.49267,             0.50848,             0.26731,            0.063163,            0.029602,            0.021647,             0.00241,             0.00241,             0.00241
                 232,             0.04947,            0.025449,            0.015415,             0.61135,             0.46897,             0.50257,             0.26676,            0.063425,            0.030033,            0.021759,            0.002377,            0.002377,            0.002377
                 233,            0.041161,            0.016069,            0.012222,             0.60504,             0.47534,             0.49717,             0.27463,            0.063223,            0.030592,            0.022033,            0.002344,            0.002344,            0.002344
                 234,            0.046664,            0.019779,            0.012757,             0.53317,             0.45784,             0.47966,             0.26145,            0.064602,            0.030538,            0.022134,            0.002311,            0.002311,            0.002311
                 235,            0.046385,            0.018629,            0.013063,             0.56896,             0.46009,             0.49528,             0.27367,            0.063569,             0.03099,            0.022297,            0.002278,            0.002278,            0.002278
                 236,            0.044271,            0.022436,            0.012642,             0.57313,             0.44358,             0.49328,             0.26153,             0.06422,            0.031048,            0.022247,            0.002245,            0.002245,            0.002245
                 237,            0.045269,            0.018683,            0.012386,             0.59477,             0.44192,              0.4985,              0.2691,             0.06309,            0.031175,             0.02218,            0.002212,            0.002212,            0.002212
                 238,            0.040484,            0.015857,            0.011491,             0.59077,             0.43636,             0.48767,             0.26565,            0.064086,            0.031398,            0.022211,            0.002179,            0.002179,            0.002179
                 239,            0.042841,             0.02114,            0.009937,             0.60591,             0.44303,             0.49656,             0.26798,             0.06352,            0.031274,            0.022166,            0.002146,            0.002146,            0.002146
                 240,            0.045019,            0.015328,            0.011942,             0.63005,              0.4599,             0.51703,             0.26433,            0.064058,            0.031335,            0.022114,            0.002113,            0.002113,            0.002113
                 241,            0.046985,            0.022161,            0.015104,             0.63948,             0.46906,              0.5138,             0.27467,            0.062697,             0.03148,            0.022026,             0.00208,             0.00208,             0.00208
                 242,            0.044741,            0.024081,            0.013532,             0.64557,             0.47511,             0.50566,             0.26726,            0.063607,            0.031215,            0.021959,            0.002047,            0.002047,            0.002047
                 243,            0.044635,            0.021395,            0.012554,             0.61408,             0.46122,             0.51269,             0.27975,            0.062976,            0.031016,            0.021995,            0.002014,            0.002014,            0.002014
                 244,            0.042152,            0.022184,             0.01295,             0.63785,             0.47436,             0.52755,             0.28884,            0.062317,            0.031229,            0.022056,            0.001981,            0.001981,            0.001981
                 245,            0.047198,            0.019905,            0.014041,             0.63858,             0.47999,             0.52845,             0.28735,            0.062973,            0.031133,              0.0221,            0.001948,            0.001948,            0.001948
                 246,            0.040532,            0.014513,            0.013043,             0.62687,             0.48248,             0.52814,              0.2938,            0.062793,            0.031085,            0.022121,            0.001915,            0.001915,            0.001915
                 247,            0.044339,            0.016962,           0.0097246,             0.63025,             0.48423,             0.52872,             0.28231,            0.063304,            0.030428,            0.022171,            0.001882,            0.001882,            0.001882
                 248,            0.040581,            0.016025,            0.010591,             0.62555,              0.4918,              0.5314,             0.29001,            0.062759,            0.030376,            0.022226,            0.001849,            0.001849,            0.001849
                 249,             0.04643,            0.015443,            0.016529,             0.61551,             0.49584,              0.5248,             0.28519,            0.063229,            0.030268,            0.022387,            0.001816,            0.001816,            0.001816
                 250,            0.041776,            0.016154,            0.012227,             0.61847,             0.48771,             0.53103,             0.28828,            0.062534,            0.030412,            0.022355,            0.001783,            0.001783,            0.001783
                 251,            0.044426,            0.019833,            0.015868,             0.59491,             0.48961,             0.52977,             0.28243,            0.062831,            0.030156,            0.022273,             0.00175,             0.00175,             0.00175
                 252,            0.040571,            0.016579,            0.011689,             0.59718,             0.49002,             0.52616,             0.27965,            0.062638,             0.03026,            0.022249,            0.001717,            0.001717,            0.001717
                 253,            0.041262,            0.019429,            0.010467,             0.61975,             0.49381,             0.52511,             0.27802,            0.063078,            0.030152,            0.022132,            0.001684,            0.001684,            0.001684
                 254,            0.044185,            0.019287,            0.013364,             0.62037,             0.49437,             0.52263,             0.27571,            0.062789,            0.030081,            0.022167,            0.001651,            0.001651,            0.001651
                 255,            0.037708,            0.014177,           0.0096682,             0.61949,             0.49235,             0.52289,             0.27638,            0.062956,            0.030203,            0.022288,            0.001618,            0.001618,            0.001618
                 256,            0.047121,            0.017993,            0.014808,             0.61695,             0.49117,             0.51366,              0.2681,             0.06341,             0.03014,            0.022367,            0.001585,            0.001585,            0.001585
                 257,            0.044609,             0.02188,            0.014144,             0.58753,             0.48974,             0.51279,             0.27861,            0.062781,            0.030035,            0.022409,            0.001552,            0.001552,            0.001552
                 258,            0.044404,            0.017082,            0.012375,             0.57599,             0.49538,             0.51229,             0.27393,             0.06309,            0.029904,            0.022457,            0.001519,            0.001519,            0.001519
                 259,            0.047676,            0.023139,            0.015538,             0.55971,             0.49889,             0.50567,             0.27638,            0.062725,            0.030084,             0.02265,            0.001486,            0.001486,            0.001486
                 260,             0.04223,             0.01838,           0.0089097,             0.57068,             0.49902,             0.50464,             0.27818,            0.062457,            0.030477,            0.022691,            0.001453,            0.001453,            0.001453
                 261,            0.038422,            0.016834,            0.010143,             0.60132,              0.5003,             0.50002,              0.2729,            0.063036,            0.030569,            0.022785,             0.00142,             0.00142,             0.00142
                 262,            0.046659,            0.027982,            0.015236,              0.5996,             0.49475,             0.49547,             0.27273,            0.062946,            0.030736,            0.022801,            0.001387,            0.001387,            0.001387
                 263,            0.043999,            0.019563,            0.012333,             0.59824,             0.49475,             0.49573,             0.27184,            0.063221,            0.030629,            0.022666,            0.001354,            0.001354,            0.001354
                 264,            0.039063,            0.016549,            0.010863,             0.59057,             0.49475,             0.49643,             0.27261,            0.062984,            0.030708,            0.022644,            0.001321,            0.001321,            0.001321
                 265,            0.047144,            0.024373,            0.015335,             0.57891,             0.48566,             0.50031,             0.27531,            0.063241,             0.03047,            0.022622,            0.001288,            0.001288,            0.001288
                 266,            0.044898,             0.02407,            0.013869,             0.57458,             0.48566,             0.50085,             0.27949,            0.063308,            0.030601,             0.02265,            0.001255,            0.001255,            0.001255
                 267,            0.040396,            0.014117,            0.011597,             0.58634,             0.48566,             0.50195,             0.26374,            0.063927,            0.030691,            0.022546,            0.001222,            0.001222,            0.001222
                 268,            0.045676,            0.028376,            0.014497,             0.57592,             0.47232,             0.49597,             0.27537,            0.063557,            0.030784,            0.022454,            0.001189,            0.001189,            0.001189
                 269,            0.047621,            0.019003,            0.014617,             0.57818,             0.47586,             0.49997,             0.27469,             0.06398,            0.030951,            0.022335,            0.001156,            0.001156,            0.001156
                 270,            0.044127,            0.020007,            0.012762,             0.58705,             0.48566,             0.50007,             0.27594,            0.063896,            0.030997,            0.022317,            0.001123,            0.001123,            0.001123
                 271,            0.039938,            0.016375,           0.0086606,             0.59098,             0.48566,             0.50181,             0.27863,            0.064041,            0.031137,            0.022288,             0.00109,             0.00109,             0.00109
                 272,            0.039911,            0.017041,            0.010923,              0.5947,             0.48566,             0.50174,              0.2728,            0.063968,            0.031119,            0.022224,            0.001057,            0.001057,            0.001057
                 273,            0.041167,            0.019441,            0.010687,             0.58956,             0.48566,             0.50274,             0.26808,            0.063793,            0.031244,            0.022238,            0.001024,            0.001024,            0.001024
                 274,             0.04591,            0.022478,            0.015149,             0.57926,             0.47657,             0.49065,             0.27267,            0.063394,            0.031408,            0.022194,            0.000991,            0.000991,            0.000991
                 275,            0.044311,            0.019842,            0.012331,             0.59521,             0.46323,             0.49716,             0.27479,            0.063658,            0.031605,             0.02222,            0.000958,            0.000958,            0.000958
                 276,            0.043531,            0.019457,            0.014817,             0.61178,             0.46677,             0.50823,             0.27137,            0.063956,             0.03153,            0.022242,            0.000925,            0.000925,            0.000925
                 277,            0.041618,            0.019884,            0.011653,             0.62581,              0.4676,             0.50923,             0.27859,            0.063846,            0.031451,            0.022333,            0.000892,            0.000892,            0.000892
                 278,             0.04286,            0.020614,            0.012679,             0.63327,             0.47677,             0.50855,             0.28158,            0.063466,            0.031536,            0.022339,            0.000859,            0.000859,            0.000859
                 279,            0.040017,            0.016678,             0.01095,             0.63391,             0.47418,             0.51017,             0.27768,            0.063371,            0.031596,            0.022364,            0.000826,            0.000826,            0.000826
                 280,            0.042265,            0.019668,            0.013299,             0.63313,             0.47498,             0.51073,             0.27518,            0.063615,            0.031489,            0.022379,            0.000793,            0.000793,            0.000793
                 281,             0.04075,            0.014781,            0.010904,              0.6355,             0.46798,             0.51196,             0.27866,            0.063953,            0.031249,            0.022384,             0.00076,             0.00076,             0.00076
                 282,            0.045053,             0.02206,            0.013898,             0.63789,             0.46495,             0.50926,              0.2778,            0.063636,            0.031364,            0.022387,            0.000727,            0.000727,            0.000727
                 283,            0.039198,            0.018467,            0.011061,              0.6401,               0.463,             0.51128,              0.2764,            0.063553,            0.031308,             0.02241,            0.000694,            0.000694,            0.000694
                 284,            0.047672,            0.022185,            0.012358,             0.63961,             0.46371,             0.51144,             0.27625,            0.063531,            0.031308,            0.022391,            0.000661,            0.000661,            0.000661
                 285,            0.048203,            0.030513,            0.015183,             0.63622,             0.46844,             0.51245,             0.27811,            0.063385,            0.031298,             0.02231,            0.000628,            0.000628,            0.000628
                 286,            0.046415,            0.017844,            0.013687,             0.63767,             0.46605,             0.50064,             0.27557,            0.063696,            0.031217,            0.022282,            0.000595,            0.000595,            0.000595
                 287,              0.0413,            0.018445,            0.011868,             0.63127,             0.47571,             0.51378,             0.28128,            0.063738,             0.03115,              0.0223,            0.000562,            0.000562,            0.000562
                 288,            0.045577,            0.018071,            0.015181,             0.64198,             0.49123,             0.52171,             0.28106,            0.063687,            0.031097,            0.022322,            0.000529,            0.000529,            0.000529
                 289,            0.041347,            0.017561,            0.012453,             0.64732,             0.48798,             0.51448,             0.27504,            0.063457,            0.031078,            0.022324,            0.000496,            0.000496,            0.000496
                 290,            0.040608,            0.017412,            0.013031,             0.64423,              0.4973,             0.52201,             0.28087,            0.063279,            0.031144,            0.022299,            0.000463,            0.000463,            0.000463
                 291,            0.046374,            0.022055,             0.01414,             0.64602,             0.48674,             0.50725,             0.28177,            0.063287,            0.031207,            0.022284,             0.00043,             0.00043,             0.00043
                 292,            0.044486,            0.018436,            0.013964,             0.63986,             0.48015,             0.50497,             0.28122,            0.063392,            0.031287,            0.022281,            0.000397,            0.000397,            0.000397
                 293,            0.043421,            0.019388,            0.012376,             0.63978,             0.49021,             0.53058,             0.28471,            0.063443,            0.031215,            0.022288,            0.000364,            0.000364,            0.000364
                 294,            0.044709,            0.018544,             0.01102,             0.64207,              0.4898,             0.53152,             0.28242,            0.063407,            0.031212,            0.022309,            0.000331,            0.000331,            0.000331
                 295,            0.042408,            0.021868,            0.013158,             0.63414,             0.48376,             0.53016,             0.28995,            0.063372,            0.031228,            0.022327,            0.000298,            0.000298,            0.000298
                 296,            0.044268,            0.021551,            0.015588,             0.63914,             0.48182,             0.53051,             0.28666,            0.063344,             0.03125,            0.022351,            0.000265,            0.000265,            0.000265
                 297,            0.041601,            0.018723,            0.012481,             0.64152,             0.48321,             0.53089,             0.28871,            0.063213,            0.031123,            0.022375,            0.000232,            0.000232,            0.000232
                 298,            0.040824,             0.01596,            0.011592,             0.64233,             0.48418,              0.5299,             0.28632,            0.063202,            0.031086,            0.022377,            0.000199,            0.000199,            0.000199
                 299,            0.046107,            0.033044,            0.015236,             0.64462,             0.49162,             0.51988,             0.28673,            0.063212,            0.031155,            0.022436,            0.000166,            0.000166,            0.000166
